..\..\..\data_ds_project\systems\csv\12308\12308_ac_20161212_20161231.csv,pvdaq/csv/pvdata/system_id=12308/year=2016/12308_ac_20161212_20161231.csv,1774099841.2477746
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20170101_20171231.csv,pvdaq/csv/pvdata/system_id=12308/year=2017/12308_ac_20170101_20171231.csv,1774099841.4746933
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20180101_20181231.csv,pvdaq/csv/pvdata/system_id=12308/year=2018/12308_ac_20180101_20181231.csv,1774099841.6647816
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20190101_20191231.csv,pvdaq/csv/pvdata/system_id=12308/year=2019/12308_ac_20190101_20191231.csv,1774099841.8788242
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20200101_20201231.csv,pvdaq/csv/pvdata/system_id=12308/year=2020/12308_ac_20200101_20201231.csv,1774099842.073786
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20210101_20210416.csv,pvdaq/csv/pvdata/system_id=12308/year=2021/12308_ac_20210101_20210416.csv,1774099842.2757897
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20220510_20221231.csv,pvdaq/csv/pvdata/system_id=12308/year=2022/12308_ac_20220510_20221231.csv,1774099842.4818113
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20230101_20231227.csv,pvdaq/csv/pvdata/system_id=12308/year=2023/12308_ac_20230101_20231227.csv,1774099842.6677797
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20240214_20241231.csv,pvdaq/csv/pvdata/system_id=12308/year=2024/12308_ac_20240214_20241231.csv,1774099842.8517866
..\..\..\data_ds_project\systems\csv\12308\12308_ac_20250101_20250213.csv,pvdaq/csv/pvdata/system_id=12308/year=2025/12308_ac_20250101_20250213.csv,1774099843.0497928
